# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, na_oiii5007_core_fwhm, na_oiii5007_outflow_fwhm, stel_vel, na_feii_amp, stel_disp, br_Hb_amp, br_Hb_voff, na_oiii5007_outflow_voff, power_amp, na_oiii5007_outflow_amp, na_Hb_core_voff, power_slope, br_feii_amp, na_oiii5007_core_amp
5100, 9.934807827512754, 45.21442875676193, 3529.9427599342757, 252.4568194633418, 939.8114260204585, 138.67883875646004, 0.3235309023935812, 97.93455442002877, 13.518770866432396, 259.0078020575618, -189.61810262147873, 7.46289053836445, 13.705135504719363, 97.11416488438412, 1.8239955765664622, 5.898903153646427, 59.98214058791341
5200, 10.177753108534844, 45.15710591607839, 3520.729899506018, 253.15906288749048, 934.4659233458127, 136.7994193368354, 0.32340833467305197, 97.66225868868621, 13.619097989555833, 254.6149627739756, -191.0353235358462, 7.469038241462103, 13.688561271928672, 96.84250688532929, 1.8093041523565756, 5.873730268059338, 60.05779109494505
5300, 9.902526079521468, 45.19107668016392, 3503.4399476643207, 252.31697553462345, 936.5831080274813, 136.8564998093717, 0.36424607041761076, 99.71522956766064, 13.68019680399309, 255.1261782946284, -190.45836139677962, 7.513548289573089, 13.74501760279883, 96.55079000691427, 1.8081751825159955, 5.892912541000987, 60.16189391120571
5400, 10.201256880255169, 44.85785523451331, 3503.658572407681, 251.14713657426307, 934.4213657842414, 137.2103443072204, 0.33910221008372077, 99.74700584060916, 13.680854047429719, 246.9010350401466, -186.11169473749032, 7.531698817734828, 13.886757581167785, 96.36853185154808, 1.804476071361842, 5.9324353508534875, 60.06110808605374
5500, 10.58352234127614, 44.788851057214686, 3500.7197407232475, 250.92515409650917, 929.5505325441081, 137.475667130061, 0.3141954963022049, 100.79142213405106, 13.752233709606726, 252.26224875029527, -188.82325386291993, 7.429582593254425, 13.840661399936408, 97.06785283574222, 1.8096221150288017, 5.877440772375883, 60.16768469267951
5600, 10.257630619976155, 44.892056068730376, 3506.1779318927984, 252.1270569957212, 933.76359894685, 139.30962738603048, 0.31078221712722265, 100.1869467702678, 13.686460556872447, 250.9080144237221, -192.23212961389027, 7.476759441508721, 13.703042081132205, 97.08532007648398, 1.8152653245248784, 5.87047780676841, 60.22202309275126
5700, 9.930975942848777, 45.14902962931702, 3524.9733321682625, 251.99162780907423, 937.1439029786027, 140.71099076295374, 0.31174294420610793, 99.74863185500229, 13.619045794529674, 259.1025943323383, -191.75135128762696, 7.440798203219563, 13.647537257509624, 97.20761830520004, 1.8263607631502419, 5.865200079075904, 60.22859187328455
5800, 10.063930765016696, 45.107529834325156, 3516.446084025322, 250.76959916694966, 931.6222413498542, 140.95776393453409, 0.3035690515510172, 99.78967299699913, 13.654241286424403, 254.83245020860113, -188.24092140831442, 7.478411972369145, 13.763393337048036, 96.8053682123608, 1.8221441570698336, 5.894870559347199, 60.28828720804376
5900, 9.85537974268229, 45.04815935563752, 3527.232317740525, 250.98335116554833, 929.7596426680782, 139.3865044052582, 0.3063627665267237, 98.56219139336476, 13.591111127762725, 250.69188750331196, -188.38673411249937, 7.520518821830372, 13.791245532074132, 96.71308613019232, 1.8162658916081889, 5.928672410197449, 60.23790377659343
6000, 9.796720605098136, 45.236177946807274, 3526.941527512744, 252.56665837395514, 933.1667876072406, 139.55364573203948, 0.28755812921437834, 97.82216445942022, 13.577252121960898, 254.31378876356547, -192.9599622133942, 7.62175772037383, 13.539846200842963, 96.65400240733126, 1.8090499950708097, 5.898219721356936, 60.25410457498653
6100, 9.997054883636352, 45.00855684293527, 3518.972494792818, 253.18064922667588, 930.3536446919393, 137.53774158224044, 0.3157242155277803, 100.34870248513292, 13.71821074976886, 255.77780291835305, -193.48032456785666, 7.467859747079595, 13.642917699510061, 96.73324473422817, 1.8255114782165647, 5.885552791331146, 60.11965148598493
6200, 9.989235297976, 45.17406075008124, 3508.958409299466, 252.70570413506783, 938.444046085932, 137.7916730577906, 0.32323534352536615, 100.41658570561772, 13.76227425830973, 256.81690088471163, -192.79100341689974, 7.50918921597416, 13.543742709645398, 96.81947593846512, 1.8178042248793247, 5.902005056644463, 60.21123243920862
6300, 10.133937457207765, 44.93755494649214, 3503.740505606622, 252.28952706853073, 938.1733425472779, 139.16655516490695, 0.27719022009660044, 102.29867667178826, 13.716698081062868, 259.0754405073434, -188.66126246358647, 7.498969549634633, 13.741769937909089, 96.8025230409131, 1.7966270833891438, 5.883149288273608, 60.09774201317074
6400, 9.757563835099797, 44.74111992408489, 3503.570145583188, 251.43945190030476, 932.0989152043022, 137.62837949387534, 0.26688531745828836, 101.01068734753895, 13.69072166959315, 259.5261622223973, -185.72917732470103, 7.555846094679426, 13.906070650183233, 96.90713067752408, 1.7879635193495207, 5.903395246203539, 59.788747371062755
6500, 9.90497374965971, 44.65444855136009, 3500.679665549998, 252.89641048991191, 936.5114164498389, 137.591000399599, 0.3015036371078039, 100.03809602391317, 13.659872819524944, 251.7245309778209, -185.04326785443976, 7.643021134248219, 13.767266272900418, 97.47254981935083, 1.806073310579055, 5.916502637592654, 59.99655947919901
6600, 9.801765691365208, 44.59887634345865, 3483.209599459098, 251.19284481769753, 931.7545001772837, 136.35724239152324, 0.3089688199750339, 100.13393594775724, 13.742887005424777, 251.77240164420755, -184.14598133569055, 7.5475681705570725, 13.792411709088023, 96.68446813774031, 1.8342210113166217, 5.943827616605342, 60.09545569534019
6700, 10.284348750691516, 44.89617332388191, 3495.358002837616, 251.51364341134277, 930.1335334339818, 136.8090368155755, 0.28678947870481136, 96.96236622707951, 13.648552952680438, 254.22676451283166, -185.11967083488315, 7.47967372114559, 13.721405105591469, 96.56001116200125, 1.8398734941466808, 5.925383142496252, 60.17952647863002
