# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, na_oiii5007_core_fwhm, na_oiii5007_outflow_fwhm, stel_vel, na_feii_amp, stel_disp, br_Hb_amp, br_Hb_voff, na_oiii5007_outflow_voff, power_amp, na_oiii5007_outflow_amp, na_Hb_core_voff, power_slope, br_feii_amp, na_oiii5007_core_amp
8700, 9.66751946325, 45.2695263096, 3483.55814699, 229.16531608, 921.795809049, 140.13215312, 0.33618326409, 99.295298673, 13.8085772252, 250.251840877, -183.754409339, 6.8761385539, 13.7495195958, 97.8988269021, 1.82689967128, 5.95527499036, 60.1864896075
8800, 9.66118829192, 45.1663561438, 3482.19161973, 230.170679255, 922.187733556, 137.809797611, 0.342495078273, 97.7229512976, 13.8139915778, 243.049046906, -185.017580316, 6.94640055647, 13.6391818701, 97.0632317793, 1.81388070757, 5.99129089858, 60.1328507655
8900, 9.6156601172, 45.1473831102, 3490.84015499, 231.699211359, 922.831102891, 138.873398626, 0.30898880186, 97.4367372179, 13.7949582204, 235.902807833, -186.741918441, 7.07592831904, 13.5722993145, 97.3722279097, 1.78501813655, 5.96872315267, 60.2165068917
9000, 9.43577933285, 45.0866324013, 3489.58440942, 231.199342535, 927.285762147, 138.78457315, 0.321217786188, 98.1712151244, 13.8122456397, 238.490874947, -189.221729879, 7.13511862994, 13.6519540644, 98.0752436105, 1.78786106868, 5.94450103107, 60.0975496419
9100, 9.84046142579, 45.0982619473, 3486.31824845, 230.094691556, 930.63643288, 138.228183296, 0.322366545307, 96.9404209696, 13.7866866437, 244.03861297, -189.358580295, 7.1388804444, 13.6300786565, 97.9858579824, 1.75938843732, 5.93078326854, 60.0067330106
9200, 9.96515746607, 44.9316738602, 3483.13716816, 230.829502373, 916.31256389, 137.222330202, 0.318956577446, 98.2191035728, 13.9021851495, 242.563713488, -186.237050702, 7.13481376492, 13.8196591791, 98.2849345276, 1.77278403461, 5.92338980602, 60.0143704014
9300, 10.1785237359, 44.8779318326, 3491.86253764, 229.653901909, 909.195236039, 138.515149148, 0.307365380469, 96.64745605, 13.8798509965, 244.839988421, -185.58147947, 7.16053222995, 13.948701756, 98.5258099349, 1.75004969765, 5.96297934491, 60.0556462457
9400, 9.8178694837, 45.0017133324, 3496.94092177, 228.623226996, 913.703813909, 137.025664733, 0.350885633312, 97.2848020856, 13.7919636375, 247.25634604, -189.181048086, 7.20476259778, 13.8469548576, 97.580437671, 1.78433079518, 5.95726171007, 60.2580471885
9500, 9.65705825564, 44.9722146291, 3478.02765533, 231.06249104, 918.0416162, 138.111497943, 0.356815140729, 97.0739456898, 13.8458258431, 243.019305007, -188.825754854, 7.1684071448, 13.5301471061, 96.9209311257, 1.78237449788, 5.90752304025, 60.3127341343
9600, 9.7988528482, 45.0785812406, 3480.24402462, 230.162843636, 918.55735871, 137.769752107, 0.3616746019, 96.7897198391, 13.8808782274, 241.10232031, -186.056929818, 7.20414488969, 13.7135273945, 97.4346630054, 1.81570915386, 5.9204946066, 60.1359580846
9700, 10.0916268249, 45.2623085475, 3490.68974456, 231.194438411, 919.682883066, 136.772039961, 0.342573746839, 97.2201307363, 13.8169965627, 241.982865658, -187.06450446, 7.23986867069, 13.7324713327, 97.3836029572, 1.81974428058, 5.93894217935, 59.9872625106
9800, 10.5139684865, 45.1628676239, 3495.06450968, 231.529601431, 918.919342289, 138.09919275, 0.351615750422, 97.2265667346, 13.6876160639, 239.997567207, -187.894669689, 7.27869382652, 13.6361056912, 96.9623976625, 1.80925964765, 5.98705323289, 60.1669694465
